DATA_ID,DATASET,ANNOTATOR_ID,STUDY_PART,ORDER,LABEL_ID,ORIGINAL_LABEL,ORIGINAL_CONFIDENCE,EVIDENCE,QUESTION_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID,QUESTION_WHY_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_PLEASE_ELABORATE_ON_YOUR_ANSWER_TO_THE_PREVIOUS_QUESTION_EXPLAINING_WHY_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_IF_THERE_WERE_OTHER_PEOPLE_WHO_CHOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID_DO_YOU_THINK_A_GROUP_DISCUSSION_WOULD_HELP_TO_RESOLVE_THE_CASE,DELIBERATION_ID
19299,deliberation-relation-person-place,4043,breadth,1,4997,relation_expressed,0.5,"[{""comment"": ""Vladimir Putin is mentioned as a Russian counterpart"", ""start"": 201, ""end"": 240, ""quote"": ""his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,1011,depth,18,6751,relation_expressed,1,"[{""comment"": ""He is referred to as \""his Russian counterpart\"" providing that he at least is from Russia."", ""start"": 201, ""end"": 240, ""quote"": ""his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,299,depth,17,7891,relation_expressed,1,"[{""comment"": ""Russian Counterpart, says he is a Russian native"", ""start"": 201, ""end"": 240, ""quote"": ""his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,3278,breadth,1,5190,relation_not_expressed,1,"[{""comment"": """", ""start"": 242, ""end"": 331, ""quote"": ""announced the initiative last July at the Group of Eight summit in St. Petersburg, Russia""}]",I expect most people to agree with me.,,,,294
19299,deliberation-relation-person-place,463,depth,15,7844,relation_expressed,1,"[{""comment"": ""President Putin lives in Russia since he runs it."", ""start"": 172, ""end"": 240, ""quote"": ""President George W. Bush and his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,304,breadth,1,5077,relation_expressed,1,"[{""comment"": ""Russian = of Russia"", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,294
19299,deliberation-relation-person-place,2425,breadth,1,5010,relation_not_expressed,1,"[{""comment"": ""Indicates that they were there for work for a short period of time (July)"", ""start"": 242, ""end"": 276, ""quote"": ""announced the initiative last July""}]",I expect most people to agree with me.,,,,288
19299,deliberation-relation-person-place,6482,depth,20,7661,relation_expressed,1,"[{""comment"": ""shows he is the leader so he lives there"", ""start"": 197, ""end"": 240, ""quote"": ""and his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,1691,depth,16,7796,relation_not_expressed,1,"[{""comment"": ""Expressed means the text clearly says the person lives/lived there, and the text does not state that."", ""start"": 167, ""end"": 331, ""quote"": ""U.S. President George W. Bush and his Russian counterpart, Vladimir Putin, announced the initiative last July at the Group of Eight summit in St. Petersburg, Russia""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,2821,breadth,19,5763,relation_expressed,1,"[{""comment"": ""Presidents have to live in the country they serve, I believe."", ""start"": 206, ""end"": 240, ""quote"": ""ussian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,8439,depth,18,6700,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,5892,depth,13,7722,relation_not_expressed,1,"[{""comment"": ""he spoke at the group doesn't mean he lives there "", ""start"": 277, ""end"": 331, ""quote"": ""at the Group of Eight summit in St. Petersburg, Russia""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,251,breadth,1,5025,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}, {""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,288
19299,deliberation-relation-person-place,529,depth,14,7756,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,8304,breadth,22,5810,relation_expressed,1,"[{""comment"": ""Since Bush is not from Russia, Putin must be."", ""start"": 306, ""end"": 331, ""quote"": ""in St. Petersburg, Russia""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,8435,breadth,28,6096,relation_expressed,1,"[{""comment"": ""Saying his Russian counterpart is saying he is the Russian president which is a national office."", ""start"": 167, ""end"": 240, ""quote"": ""U.S. President George W. Bush and his Russian counterpart, Vladimir Putin""}]",I expect only about half of the people to agree with me.,"[""Other people may have different definitions of the target categories in mind.""]", People might not make the same relation to counterpart ,"Yes, a group discussion would help to resolve the case.",
19299,deliberation-relation-person-place,8475,depth,11,7513,relation_expressed,1,"[{""comment"": """", ""start"": 152, ""end"": 158, ""quote"": ""Russia""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,1060,depth,11,6541,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,8299,depth,15,6627,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,6058,depth,15,6583,relation_expressed,1,"[{""comment"": """", ""start"": 167, ""end"": 240, ""quote"": ""U.S. President George W. Bush and his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,1538,breadth,20,5513,relation_expressed,1,"[{""comment"": """", ""start"": 201, ""end"": 244, ""quote"": ""his Russian counterpart, Vladimir Putin, an""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,150,depth,15,6495,relation_expressed,1,"[{""comment"": """", ""start"": 205, ""end"": 240, ""quote"": ""Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,8445,depth,12,6454,relation_expressed,1,"[{""comment"": ""Russian President."", ""start"": 167, ""end"": 240, ""quote"": ""U.S. President George W. Bush and his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,1059,breadth,12,6515,relation_expressed,0.5,"[{""comment"": """", ""start"": 172, ""end"": 240, ""quote"": ""President George W. Bush and his Russian counterpart, Vladimir Putin""}]",I expect most people to agree with me.,,,,
19299,deliberation-relation-person-place,7424,depth,12,7360,relation_not_expressed,1,"[{""comment"": ""not expressed "", ""start"": 167, ""end"": 452, ""quote"": ""U.S. President George W. Bush and his Russian counterpart, Vladimir Putin, announced the initiative last July at the Group of Eight summit in St. Petersburg, Russia, urging like-minded countries to expand joint efforts to \""combat nuclear terrorism on a determined and systematic basis\""""}]",I expect only about half of the people to agree with me.,"[""This is a case where a person's answer would depend heavily on their personal preferences and taste.""]", same as before ,"Yes, a group discussion would help to resolve the case.",
19300,deliberation-relation-person-place,4043,breadth,8,5015,relation_expressed,1,"[{""comment"": ""Kim Dong-kyu was representing South Korea in the championships."", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8444,depth,13,6594,relation_expressed,1,"[{""comment"": """", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8425,breadth,3,5427,relation_expressed,1,"[{""comment"": """", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8394,breadth,15,4864,relation_expressed,1,"[{""comment"": ""This means he lives there, fits the sports definition."", ""start"": 224, ""end"": 238, ""quote"": ""of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,5553,depth,17,7774,relation_expressed,1,"[{""comment"": ""He was a member of the South Korea team so that he must have lived there."", ""start"": 227, ""end"": 340, ""quote"": ""South Korea 116-114 in the final to win the men\u2019s compound gold at the Asian Archery Championships here on Monday""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8488,depth,14,7683,relation_expressed,1,"[{""comment"": """", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8395,breadth,18,4957,relation_not_expressed,0.5,"[{""comment"": ""could be representing"", ""start"": 224, ""end"": 226, ""quote"": ""of""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,2425,breadth,8,5024,relation_expressed,0.5,"[{""comment"": ""Kim is competing for South Korea = lives in South Korea"", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,999,breadth,8,4745,relation_expressed,1,"[{""comment"": ""Being of South Korea means you lived there."", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,2812,depth,16,7735,relation_expressed,1,"[{""comment"": ""If he didn't live here, he would Kim Dong-Kyu of (insert country here). "", ""start"": 224, ""end"": 238, ""quote"": ""of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,4587,breadth,26,4959,relation_expressed,1,"[{""comment"": ""He is representing South Korea and must have lived there at one time"", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,1439,breadth,18,4839,relation_not_expressed,1,"[{""comment"": ""states his affiliation with the Phillipines and is silent of relations otherwise"", ""start"": 184, ""end"": 210, ""quote"": ""Yap from Philippines upset""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,8442,depth,17,6716,relation_expressed,1,"[{""comment"": ""he played on a national sports team.  Per directions, he lived there."", ""start"": 211, ""end"": 340, ""quote"": ""Kim Dong-kyu of South Korea 116-114 in the final to win the men\u2019s compound gold at the Asian Archery Championships here on Monday""}]",I expect most people to agree with me.,,,,
19300,deliberation-relation-person-place,2893,breadth,3,5432,relation_expressed,0.5,"[{""comment"": ""Expressed"", ""start"": 211, ""end"": 238, ""quote"": ""Kim Dong-kyu of South Korea""}]",I expect most people to agree with me.,,,,
